"ID","Cohort_ID","Year","Grade","Domain","Government","Exposure_group","N_student","P_girls","ICSEA","ScoreDif","SE"
38,415,2012,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",266,0.484962406015038,950,1.7297901979422,14.1078513565578
38,416,2013,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",294,0.489795918367347,948,-23.0727440236451,13.8635510101102
38,417,2014,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",298,0.456375838926175,955,-39.5949707113477,12.8006411298375
38,418,2015,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",282,0.453900709219858,960,-15.685403382702,13.1773188787655
38,419,2016,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",266,0.454887218045113,950,-13.2530015975324,12.24297198741
38,420,2017,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",278,0.467625899280576,960,-9.91640706129035,16.323577253263
38,421,2018,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",298,0.476510067114094,953,-12.8087858362161,13.9268603155785
38,409,2008,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",272,0.463235294117647,1014,-8.2335336772335,13.4098472684403
38,410,2009,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",284,0.492957746478873,1014,-32.1011672234227,12.2484699814071
38,411,2010,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",282,0.514184397163121,959,-13.7952131559739,12.294057846054
38,412,2011,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",257,0.490272373540856,957,-30.9404623574803,13.8567484287483
38,413,2012,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",266,0.484962406015038,950,-18.7001185613016,13.517305703699
38,414,2013,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",294,0.489795918367347,948,2.25592017745445,13.0085849521721
38,415,2014,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",298,0.456375838926175,955,-4.51514174092125,13.254017822713
38,416,2015,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",282,0.453900709219858,960,-23.1972528120719,14.7353773826762
38,417,2016,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",266,0.454887218045113,950,-45.8669444035801,13.1390083748293
38,418,2017,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",278,0.467625899280576,960,-16.4950558378033,12.1068759699423
38,419,2018,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",298,0.476510067114094,953,-6.37311617612712,11.4411070436839
39,424,2008,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",392,0.474489795918367,955,-27.313335334072,14.141817322924
39,425,2009,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",373,0.474530831099196,955,-29.0713455033445,11.45543315439
39,426,2010,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",341,0.466275659824047,915,-37.0906257142127,15.0056998605413
39,427,2011,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",332,0.466867469879518,912,-43.4253752097496,13.7838933976266
39,428,2012,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",335,0.471641791044776,915,-39.0247116109267,14.7819670890973
39,429,2013,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",316,0.5,895,-23.6152924448601,13.8414208003109
39,430,2014,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",327,0.483180428134557,894,-3.37676826844556,14.1450408028326
39,431,2015,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",336,0.511904761904762,887,-32.0196350745413,12.8888771877364
39,432,2016,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",318,0.481132075471698,883,-39.4017194185178,15.0120695486283
39,433,2017,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",300,0.453333333333333,869,-48.1316964574275,11.6930616849073
39,434,2018,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",277,0.436823104693141,875,-7.12276364934247,16.689682218587
39,422,2008,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",392,0.474489795918367,955,2.13517990056726,11.4528967778577
39,423,2009,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",373,0.474530831099196,955,-9.71561832769464,12.2254971404802
39,424,2010,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",341,0.466275659824047,915,-45.9764095433456,11.4210269002084
39,425,2011,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",332,0.466867469879518,912,-32.1460807969297,11.2282805866033
39,426,2012,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",335,0.471641791044776,915,-9.96400683970751,12.2197623290908
39,427,2013,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",316,0.5,895,-26.1354819902111,13.4296465233368
39,428,2014,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",327,0.483180428134557,894,-17.1037966332983,13.4195186134122
39,429,2015,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",336,0.511904761904762,887,-33.7405865467949,11.7593818048839
39,430,2016,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",318,0.481132075471698,883,-39.7895579761505,12.7698731868486
39,431,2017,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",300,0.453333333333333,869,-50.0683516441861,12.0277277796291
39,432,2018,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",277,0.436823104693141,875,-21.4411846369259,15.1552076883688
40,437,2008,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",122,0.434426229508197,972,-118.15950013888,21.9736266398563
40,438,2009,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",130,0.423076923076923,972,-55.9234971515907,21.5424843864686
40,439,2010,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",131,0.435114503816794,904,-70.7457995970877,18.2086294267038
40,440,2011,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",111,0.459459459459459,914,-91.5840190323138,21.8577707508674
40,441,2012,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",126,0.492063492063492,905,-85.5076187358521,18.2193197128035
40,442,2013,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",145,0.482758620689655,795,-62.5653085033906,21.5992741064956
40,443,2014,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",110,0.536363636363636,782,-50.2831895714501,23.8525128739573
40,444,2015,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",108,0.527777777777778,823,-74.7077292755966,25.7413702940855
40,445,2016,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",100,0.54,800,-98.4995841397065,21.098983958679
40,446,2017,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",100,0.45,792,-80.6988320811372,21.1840286228977
40,447,2018,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",78,0.538461538461538,803,-162.458268368827,28.471699963233
40,435,2008,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",122,0.434426229508197,972,-83.9204567593985,19.8178510152406
40,436,2009,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",130,0.423076923076923,972,-53.0237340534931,17.1381677085242
40,437,2010,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",131,0.435114503816794,904,-84.0225720829152,21.3085343865328
40,438,2011,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",111,0.459459459459459,914,-63.3239450026631,21.1694292465591
40,439,2012,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",126,0.492063492063492,905,-77.7413926234857,19.5511703749349
40,440,2013,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",145,0.482758620689655,795,-46.3398831480802,20.639756002856
40,441,2014,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",110,0.536363636363636,782,-71.4949014385006,16.7994060675499
40,442,2015,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",108,0.527777777777778,823,-49.1558642677574,26.721757277215
40,443,2016,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",100,0.54,800,-46.4923538101943,20.2663138668567
40,444,2017,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",100,0.45,792,-52.3434806907387,19.6387594024037
40,445,2018,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",78,0.538461538461538,803,-21.9143839204548,20.2500997510877
41,450,2008,"Year 3","Grammar and Punctuation","Yes","No to low exposure",192,0.4375,978,18.5946768133678,21.5791229276167
41,451,2009,"Year 3","Grammar and Punctuation","Yes","No to low exposure",215,0.441860465116279,978,5.37717255237954,18.1361616891617
41,452,2010,"Year 3","Grammar and Punctuation","Yes","No to low exposure",215,0.441860465116279,928,36.4468853559068,22.213174594824
41,453,2011,"Year 3","Grammar and Punctuation","Yes","No to low exposure",243,0.45679012345679,934,-1.96733753803843,15.3914709760504
41,454,2012,"Year 3","Grammar and Punctuation","Yes","No to low exposure",279,0.483870967741935,938,14.1841412724172,15.3863589370988
41,455,2013,"Year 3","Grammar and Punctuation","Yes","No to low exposure",319,0.470219435736677,963,12.8371738745178,14.8001800276946
41,456,2014,"Year 3","Grammar and Punctuation","Yes","No to low exposure",364,0.472527472527473,960,24.6541316271505,14.4836673483797
41,457,2015,"Year 3","Grammar and Punctuation","Yes","No to low exposure",383,0.480417754569191,978,24.816772827062,12.8095019533528
41,458,2016,"Year 3","Grammar and Punctuation","Yes","No to low exposure",416,0.466346153846154,979,-8.16343971282558,12.2141225482209
41,459,2017,"Year 3","Grammar and Punctuation","Yes","No to low exposure",419,0.477326968973747,975,-29.139209276592,11.8196550131905
41,460,2018,"Year 3","Grammar and Punctuation","Yes","No to low exposure",438,0.490867579908676,971,9.28876662281154,10.7384054491395
41,448,2008,"Year 5","Grammar and Punctuation","Yes","No to low exposure",192,0.4375,978,38.2075962009693,17.1551971662478
41,449,2009,"Year 5","Grammar and Punctuation","Yes","No to low exposure",215,0.441860465116279,978,-12.5832292236522,16.9381305202727
41,450,2010,"Year 5","Grammar and Punctuation","Yes","No to low exposure",215,0.441860465116279,928,-24.9768177358299,19.275841087065
41,451,2011,"Year 5","Grammar and Punctuation","Yes","No to low exposure",243,0.45679012345679,934,18.5525929882606,15.1321812081867
41,452,2012,"Year 5","Grammar and Punctuation","Yes","No to low exposure",279,0.483870967741935,938,21.8373341941404,19.5812952649111
41,453,2013,"Year 5","Grammar and Punctuation","Yes","No to low exposure",319,0.470219435736677,963,27.9961162406401,12.0295883576687
41,454,2014,"Year 5","Grammar and Punctuation","Yes","No to low exposure",364,0.472527472527473,960,16.7868830876948,12.9676288788805
41,455,2015,"Year 5","Grammar and Punctuation","Yes","No to low exposure",383,0.480417754569191,978,25.4684910603487,14.1601605997907
41,456,2016,"Year 5","Grammar and Punctuation","Yes","No to low exposure",416,0.466346153846154,979,27.7262887396826,12.4344592157857
41,457,2017,"Year 5","Grammar and Punctuation","Yes","No to low exposure",419,0.477326968973747,975,-11.9402588122563,11.122521072345
41,458,2018,"Year 5","Grammar and Punctuation","Yes","No to low exposure",438,0.490867579908676,971,3.34005533019586,11.5429814754791
42,463,2008,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",183,0.491803278688525,950,-57.1351325771753,18.0348583038295
42,464,2009,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",190,0.468421052631579,950,-16.2736825317752,18.1159058657961
42,465,2010,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",158,0.518987341772152,958,-58.4676595686098,16.42396047112
42,466,2011,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",163,0.52760736196319,946,-47.7812983885527,18.2844318309681
42,467,2012,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",161,0.521739130434783,945,-52.0029500240261,21.0551394172903
42,468,2013,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",152,0.513157894736842,927,-52.5798540001902,21.6466707716859
42,469,2014,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",147,0.510204081632653,913,-60.4455561098041,24.4223085547021
42,470,2015,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",159,0.509433962264151,913,-6.5434766353812,21.2385054256943
42,471,2016,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",150,0.553333333333333,918,-54.4463787324328,20.8307490006404
42,472,2017,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",163,0.496932515337423,915,-4.35908626386678,20.5044618757302
42,473,2018,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",162,0.475308641975309,915,-26.338871569048,16.5273526700815
42,461,2008,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",183,0.491803278688525,950,-26.8680117326855,17.0267841958995
42,462,2009,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",190,0.468421052631579,950,-11.1793279034435,15.642215090426
42,463,2010,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",158,0.518987341772152,958,-52.1879118119506,19.2523695256508
42,464,2011,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",163,0.52760736196319,946,-29.2985752323749,19.4894155557888
42,465,2012,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",161,0.521739130434783,945,-47.9317525713201,15.3176601101728
42,466,2013,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",152,0.513157894736842,927,-43.2177658058262,17.4491498128288
42,467,2014,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",147,0.510204081632653,913,-3.14031595049138,20.8814908355825
42,468,2015,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",159,0.509433962264151,913,-43.6558912285456,19.4188916661381
42,469,2016,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",150,0.553333333333333,918,-59.7951821412122,19.4408222383948
42,470,2017,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",163,0.496932515337423,915,-26.8079327207253,16.8751210485437
42,471,2018,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",162,0.475308641975309,915,-27.7779749734124,17.3757872315194
43,476,2008,"Year 3","Grammar and Punctuation","Yes","High exposure",361,0.498614958448753,969,-24.1393871247303,11.4985811786892
43,477,2009,"Year 3","Grammar and Punctuation","Yes","High exposure",358,0.46927374301676,969,-31.6635334601717,11.6321641847986
43,478,2010,"Year 3","Grammar and Punctuation","Yes","High exposure",357,0.467787114845938,918,-27.5791510425254,13.1059123199601
43,479,2011,"Year 3","Grammar and Punctuation","Yes","High exposure",350,0.471428571428571,918,-41.8251399354617,12.431056515989
43,480,2012,"Year 3","Grammar and Punctuation","Yes","High exposure",349,0.449856733524355,910,-31.7480046719003,14.1635295417591
43,481,2013,"Year 3","Grammar and Punctuation","Yes","High exposure",323,0.46749226006192,885,-41.1904857007932,14.9363089421364
43,482,2014,"Year 3","Grammar and Punctuation","Yes","High exposure",320,0.45,898,-64.8668310562918,12.2798225630971
43,483,2015,"Year 3","Grammar and Punctuation","Yes","High exposure",354,0.454802259887006,881,-61.3696171776845,12.3580085587338
43,484,2016,"Year 3","Grammar and Punctuation","Yes","High exposure",381,0.459317585301837,895,-28.7037963918858,11.1700301074201
43,485,2017,"Year 3","Grammar and Punctuation","Yes","High exposure",368,0.483695652173913,886,-35.2960514198407,12.2571074662988
43,486,2018,"Year 3","Grammar and Punctuation","Yes","High exposure",365,0.476712328767123,895,-29.0956983415156,11.1363332699175
43,474,2008,"Year 5","Grammar and Punctuation","Yes","High exposure",361,0.498614958448753,969,-3.19544795835463,10.8107817461947
43,475,2009,"Year 5","Grammar and Punctuation","Yes","High exposure",358,0.46927374301676,969,5.93574081828492,11.1310672889857
43,476,2010,"Year 5","Grammar and Punctuation","Yes","High exposure",357,0.467787114845938,918,3.41918405334677,11.3668512669106
43,477,2011,"Year 5","Grammar and Punctuation","Yes","High exposure",350,0.471428571428571,918,-22.2139055231849,10.9689601522724
43,478,2012,"Year 5","Grammar and Punctuation","Yes","High exposure",349,0.449856733524355,910,-20.5586912897361,11.9315410720635
43,479,2013,"Year 5","Grammar and Punctuation","Yes","High exposure",323,0.46749226006192,885,-19.7176534579143,12.0896451864785
43,480,2014,"Year 5","Grammar and Punctuation","Yes","High exposure",320,0.45,898,-10.4859969258245,15.3019015146829
43,481,2015,"Year 5","Grammar and Punctuation","Yes","High exposure",354,0.454802259887006,881,-46.2414647865595,13.1935234360943
43,482,2016,"Year 5","Grammar and Punctuation","Yes","High exposure",381,0.459317585301837,895,-34.6353863826292,11.5992552159747
43,483,2017,"Year 5","Grammar and Punctuation","Yes","High exposure",368,0.483695652173913,886,-45.7741750579742,11.7515910910689
43,484,2018,"Year 5","Grammar and Punctuation","Yes","High exposure",365,0.476712328767123,895,-27.8671699491399,10.9301803891998
44,489,2008,"Year 3","Grammar and Punctuation","Yes","No to low exposure",229,0.510917030567686,964,-60.6703545739984,15.442367614209
44,490,2009,"Year 3","Grammar and Punctuation","Yes","No to low exposure",194,0.515463917525773,964,-28.3530713085401,15.1929609640704
44,491,2010,"Year 3","Grammar and Punctuation","Yes","No to low exposure",162,0.506172839506173,928,-50.9364884621379,20.8686625353548
44,492,2011,"Year 3","Grammar and Punctuation","Yes","No to low exposure",174,0.517241379310345,928,-43.5311787860488,16.1379832223583
44,493,2012,"Year 3","Grammar and Punctuation","Yes","No to low exposure",175,0.537142857142857,913,-64.6162976590927,18.1789607347459
44,494,2013,"Year 3","Grammar and Punctuation","Yes","No to low exposure",149,0.536912751677852,918,-15.2755449340836,18.3792992019759
44,495,2014,"Year 3","Grammar and Punctuation","Yes","No to low exposure",148,0.52027027027027,901,-50.4312329573928,18.8324543873369
44,496,2015,"Year 3","Grammar and Punctuation","Yes","No to low exposure",145,0.558620689655172,916,-30.1503088618251,18.3514347619451
44,497,2016,"Year 3","Grammar and Punctuation","Yes","No to low exposure",129,0.527131782945736,911,-42.7287165099352,18.6493045471733
44,498,2017,"Year 3","Grammar and Punctuation","Yes","No to low exposure",118,0.508474576271186,926,-2.68242349151924,22.1705615083672
44,499,2018,"Year 3","Grammar and Punctuation","Yes","No to low exposure",123,0.471544715447154,951,-19.5915600839645,21.5298408824228
44,487,2008,"Year 5","Grammar and Punctuation","Yes","No to low exposure",229,0.510917030567686,964,-17.2123444733568,13.5376884850771
44,488,2009,"Year 5","Grammar and Punctuation","Yes","No to low exposure",194,0.515463917525773,964,-18.2508099292204,16.7863963614889
44,489,2010,"Year 5","Grammar and Punctuation","Yes","No to low exposure",162,0.506172839506173,928,-29.0948039930249,17.2640379782952
44,490,2011,"Year 5","Grammar and Punctuation","Yes","No to low exposure",174,0.517241379310345,928,-39.0822887270213,13.7900357556935
44,491,2012,"Year 5","Grammar and Punctuation","Yes","No to low exposure",175,0.537142857142857,913,-0.211557197032228,19.4669561394106
44,492,2013,"Year 5","Grammar and Punctuation","Yes","No to low exposure",149,0.536912751677852,918,-26.947018614534,16.7898660097986
44,493,2014,"Year 5","Grammar and Punctuation","Yes","No to low exposure",148,0.52027027027027,901,-50.7161679404875,19.8631172153535
44,494,2015,"Year 5","Grammar and Punctuation","Yes","No to low exposure",145,0.558620689655172,916,6.42298836473954,19.6910229586255
44,495,2016,"Year 5","Grammar and Punctuation","Yes","No to low exposure",129,0.527131782945736,911,-53.0391612188256,19.7108802644422
44,496,2017,"Year 5","Grammar and Punctuation","Yes","No to low exposure",118,0.508474576271186,926,-17.8201184559948,19.7583742804566
44,497,2018,"Year 5","Grammar and Punctuation","Yes","No to low exposure",123,0.471544715447154,951,-31.803694478971,19.7051079862836
45,502,2008,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",102,0.470588235294118,948,-41.3784089216033,21.407863681102
45,503,2009,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",110,0.518181818181818,948,-1.98027043889179,21.293876443787
45,504,2010,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",114,0.526315789473684,943,-7.53750500646235,23.8711176565089
45,505,2011,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",118,0.449152542372881,945,-71.2858169522197,26.856690460072
45,506,2012,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",122,0.467213114754098,948,0.396008240004968,21.5301492794233
45,507,2013,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",122,0.434426229508197,915,-44.517219645686,20.8426143646199
45,508,2014,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",153,0.411764705882353,906,-39.6740546309334,18.4629597860389
45,509,2015,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",168,0.410714285714286,907,-55.6528363556458,21.0542401140806
45,510,2016,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",163,0.411042944785276,931,-19.2958347728414,18.0666430855183
45,511,2017,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",171,0.456140350877193,906,-94.7893331645054,16.2743708515733
45,512,2018,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",179,0.491620111731844,931,-109.732435425873,18.0638826736511
45,500,2008,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",102,0.470588235294118,948,-9.83660666409745,22.0507867307507
45,501,2009,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",110,0.518181818181818,948,-56.1263189081152,14.9707461671547
45,502,2010,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",114,0.526315789473684,943,-60.3802306784585,19.5663713774473
45,503,2011,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",118,0.449152542372881,945,-51.099397287691,16.9273828973801
45,504,2012,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",122,0.467213114754098,948,-37.0471100023553,19.5079523995473
45,505,2013,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",122,0.434426229508197,915,-43.3756280078256,20.9790869658128
45,506,2014,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",153,0.411764705882353,906,-61.3653011981354,19.9086265991795
45,507,2015,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",168,0.410714285714286,907,-32.1766420958732,17.3810420562415
45,508,2016,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",163,0.411042944785276,931,-27.0827706310541,16.9727778398839
45,509,2017,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",171,0.456140350877193,906,-64.2619187894903,19.7649595462947
45,510,2018,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",179,0.491620111731844,931,-16.2012019062144,16.8929868804113
46,513,2009,"Year 3","Grammar and Punctuation","Yes","No to low exposure",26,0.423076923076923,951,-85.0299413854946,35.6741574128362
46,515,2011,"Year 3","Grammar and Punctuation","Yes","No to low exposure",26,0.5,951,-29.5580835842155,36.0405923500691
46,513,2011,"Year 5","Grammar and Punctuation","Yes","No to low exposure",26,0.5,951,-43.3994769856728,28.4233348757941
46,514,2012,"Year 5","Grammar and Punctuation","Yes","No to low exposure",32,0.5625,936,-120.994750984723,33.3741448916665
47,519,2009,"Year 3","Grammar and Punctuation","Yes","No to low exposure",48,0.395833333333333,1032,-27.21982665642,28.3298946359663
47,520,2011,"Year 3","Grammar and Punctuation","Yes","No to low exposure",42,0.404761904761905,969,-33.5864214954089,30.1911647356735
47,521,2016,"Year 3","Grammar and Punctuation","Yes","No to low exposure",29,0.482758620689655,968,-32.0422805140554,35.7491567925349
47,522,2017,"Year 3","Grammar and Punctuation","Yes","No to low exposure",25,0.44,946,2.66042535908504,30.9475701654299
47,516,2008,"Year 5","Grammar and Punctuation","Yes","No to low exposure",50,0.42,1032,-20.2642201907212,33.7564971685272
47,517,2009,"Year 5","Grammar and Punctuation","Yes","No to low exposure",48,0.395833333333333,1032,-31.6304773082324,23.7862133289033
47,518,2010,"Year 5","Grammar and Punctuation","Yes","No to low exposure",54,0.425925925925926,968,-69.3465358006955,33.1445330976268
47,519,2011,"Year 5","Grammar and Punctuation","Yes","No to low exposure",42,0.404761904761905,969,-24.0666039015349,28.4093242477746
47,520,2013,"Year 5","Grammar and Punctuation","Yes","No to low exposure",34,0.470588235294118,936,14.3617332251998,28.8835166196643
47,521,2018,"Year 5","Grammar and Punctuation","Yes","No to low exposure",35,0.542857142857143,923,-27.3950344902145,27.9430853670078
48,525,2008,"Year 3","Grammar and Punctuation","Yes","No to low exposure",87,0.494252873563218,1067,-11.9462892674559,21.3392916874688
48,526,2009,"Year 3","Grammar and Punctuation","Yes","No to low exposure",98,0.489795918367347,1067,-25.7638065115469,20.9352567076104
48,527,2010,"Year 3","Grammar and Punctuation","Yes","No to low exposure",90,0.455555555555556,1002,20.8588272775572,30.2879998722117
48,528,2011,"Year 3","Grammar and Punctuation","Yes","No to low exposure",90,0.444444444444444,993,17.5470288855169,26.8346894468544
48,529,2012,"Year 3","Grammar and Punctuation","Yes","No to low exposure",85,0.447058823529412,983,-23.1818525423763,25.4682233338356
48,530,2013,"Year 3","Grammar and Punctuation","Yes","No to low exposure",93,0.494623655913978,956,-25.2240013698192,30.8667834880853
48,531,2014,"Year 3","Grammar and Punctuation","Yes","No to low exposure",91,0.450549450549451,974,-52.5352256289147,21.1271021509637
48,532,2015,"Year 3","Grammar and Punctuation","Yes","No to low exposure",88,0.397727272727273,926,-61.9731412030224,22.0374094472133
48,533,2016,"Year 3","Grammar and Punctuation","Yes","No to low exposure",86,0.383720930232558,956,-25.986207986414,25.8644231686963
48,534,2017,"Year 3","Grammar and Punctuation","Yes","No to low exposure",90,0.455555555555556,948,-33.9269145864132,20.8472540216032
48,523,2008,"Year 5","Grammar and Punctuation","Yes","No to low exposure",87,0.494252873563218,1067,-37.9212469366013,23.4320835515112
48,524,2009,"Year 5","Grammar and Punctuation","Yes","No to low exposure",98,0.489795918367347,1067,-21.036939782022,19.1017552845677
48,525,2010,"Year 5","Grammar and Punctuation","Yes","No to low exposure",90,0.455555555555556,1002,-32.2120648148247,16.6341708294533
48,526,2011,"Year 5","Grammar and Punctuation","Yes","No to low exposure",90,0.444444444444444,993,-18.5908244080996,19.0292693683033
48,527,2012,"Year 5","Grammar and Punctuation","Yes","No to low exposure",85,0.447058823529412,983,-25.1929717050549,24.820521676763
48,528,2013,"Year 5","Grammar and Punctuation","Yes","No to low exposure",93,0.494623655913978,956,-25.4335888697655,20.2255964995647
48,529,2014,"Year 5","Grammar and Punctuation","Yes","No to low exposure",91,0.450549450549451,974,-35.4501242569608,26.5726932676241
48,530,2015,"Year 5","Grammar and Punctuation","Yes","No to low exposure",88,0.397727272727273,926,-39.3772455601123,24.0478691245707
48,531,2016,"Year 5","Grammar and Punctuation","Yes","No to low exposure",86,0.383720930232558,956,-33.7479941970943,20.2420113947067
48,532,2017,"Year 5","Grammar and Punctuation","Yes","No to low exposure",90,0.455555555555556,948,-23.1968731451727,24.1000343015915
48,533,2018,"Year 5","Grammar and Punctuation","Yes","No to low exposure",76,0.460526315789474,970,38.3047724195858,28.5182208350605
49,536,2009,"Year 3","Grammar and Punctuation","Yes","No to low exposure",43,0.627906976744186,1079,-50.047835739032,35.5033537583654
49,537,2010,"Year 3","Grammar and Punctuation","Yes","No to low exposure",44,0.522727272727273,997,-39.3885402504804,30.4356199160107
49,538,2011,"Year 3","Grammar and Punctuation","Yes","No to low exposure",47,0.468085106382979,998,-14.0617172146997,24.1745286023771
49,539,2013,"Year 3","Grammar and Punctuation","Yes","No to low exposure",55,0.454545454545455,952,-62.5451578937022,27.2320075331544
49,541,2016,"Year 3","Grammar and Punctuation","Yes","No to low exposure",48,0.354166666666667,969,6.12890508693717,24.673227740178
49,542,2018,"Year 3","Grammar and Punctuation","Yes","No to low exposure",55,0.418181818181818,970,-29.1549916085326,27.0392803542884
49,535,2009,"Year 5","Grammar and Punctuation","Yes","No to low exposure",43,0.627906976744186,1079,-6.09363958098037,33.4295867565753
49,536,2011,"Year 5","Grammar and Punctuation","Yes","No to low exposure",47,0.468085106382979,998,-49.1480622881428,33.3046124362772
49,537,2012,"Year 5","Grammar and Punctuation","Yes","No to low exposure",47,0.468085106382979,990,-21.496620453275,33.343118732773
49,538,2013,"Year 5","Grammar and Punctuation","Yes","No to low exposure",55,0.454545454545455,952,-14.7711356024019,22.1169037628599
49,539,2015,"Year 5","Grammar and Punctuation","Yes","No to low exposure",38,0.421052631578947,939,2.24936375857676,28.3639242922063
